customer_id,total_spent,transaction_count,avg_transaction,response,customer_segment
CS7561,500,10,50.0,0.0,Low Value
CS7562,401,8,50.125,0.0,Low Value
CS7563,580,13,44.61538461538461,0.0,Medium Value
CS7564,444,9,49.333333333333336,0.0,Low Value
CS7565,544,9,60.44444444444444,0.0,Medium Value
CS7566,758,17,44.588235294117645,0.0,Medium Value
CS7567,492,12,41.0,0.0,Low Value
CS7568,684,16,42.75,0.0,Medium Value
CS7569,478,9,53.111111111111114,0.0,Low Value
CS7570,754,16,47.125,0.0,Medium Value
CS7571,490,10,49.0,0.0,Low Value
CS7572,269,8,33.625,0.0,Low Value
CS7573,712,15,47.46666666666667,0.0,Medium Value
CS7574,594,12,49.5,0.0,Medium Value
CS7575,848,19,44.63157894736842,0.0,Medium Value
CS7576,369,9,41.0,0.0,Low Value
CS7577,622,15,41.46666666666667,0.0,Medium Value
CS7578,440,12,36.666666666666664,0.0,Low Value
CS7579,634,16,39.625,0.0,Medium Value
CS7580,1145,26,44.03846153846154,0.0,Medium Value
CS7581,977,21,46.523809523809526,0.0,Medium Value
CS7582,616,15,41.06666666666667,0.0,Medium Value
CS7583,848,17,49.88235294117647,0.0,Medium Value
CS7584,799,15,53.266666666666666,0.0,Medium Value
CS7585,578,12,48.166666666666664,0.0,Medium Value
CS7586,544,13,41.84615384615385,0.0,Medium Value
CS7587,997,21,47.476190476190474,0.0,Medium Value
CS7588,640,17,37.64705882352941,0.0,Medium Value
CS7589,283,10,28.3,0.0,Low Value
CS7590,541,13,41.61538461538461,0.0,Medium Value
CS7591,759,14,54.214285714285715,0.0,Medium Value
CS7592,522,12,43.5,0.0,Medium Value
CS7593,492,12,41.0,0.0,Low Value
CS7594,409,9,45.44444444444444,0.0,Low Value
CS7595,333,7,47.57142857142857,0.0,Low Value
CS7596,358,8,44.75,0.0,Low Value
CS7597,653,13,50.23076923076923,0.0,Medium Value
CS7598,693,14,49.5,0.0,Medium Value
CS7599,370,7,52.857142857142854,0.0,Low Value
CS7600,667,16,41.6875,0.0,Medium Value
CS7601,794,18,44.111111111111114,0.0,Medium Value
CS7602,513,11,46.63636363636363,0.0,Medium Value
CS7603,579,12,48.25,0.0,Medium Value
CS7604,790,17,46.470588235294116,0.0,Medium Value
CS7605,969,21,46.142857142857146,0.0,Medium Value
CS7606,332,7,47.42857142857143,0.0,Low Value
CS7607,643,13,49.46153846153846,0.0,Medium Value
CS7608,452,10,45.2,0.0,Low Value
CS7609,805,16,50.3125,0.0,Medium Value
CS7610,475,12,39.583333333333336,0.0,Low Value
CS7611,710,16,44.375,0.0,Medium Value
CS7612,840,18,46.666666666666664,0.0,Medium Value
CS7613,779,15,51.93333333333333,0.0,Medium Value
CS7614,739,16,46.1875,0.0,Medium Value
CS7615,481,10,48.1,0.0,Low Value
CS7616,660,14,47.142857142857146,0.0,Medium Value
CS7617,869,17,51.11764705882353,0.0,Medium Value
CS7618,454,8,56.75,0.0,Low Value
CS7619,486,14,34.714285714285715,0.0,Low Value
CS7620,439,10,43.9,0.0,Low Value
CS7621,971,19,51.10526315789474,0.0,Medium Value
CS7622,558,11,50.72727272727273,0.0,Medium Value
CS7623,723,17,42.529411764705884,0.0,Medium Value
CS7624,802,21,38.19047619047619,0.0,Medium Value
CS7625,470,10,47.0,0.0,Low Value
CS7626,275,8,34.375,0.0,Low Value
CS7627,195,6,32.5,0.0,Low Value
CS7628,503,13,38.69230769230769,0.0,Medium Value
CS7629,566,14,40.42857142857143,0.0,Medium Value
CS7630,603,13,46.38461538461539,0.0,Medium Value
CS7631,518,10,51.8,0.0,Medium Value
CS7632,534,11,48.54545454545455,0.0,Medium Value
CS7633,973,20,48.65,0.0,Medium Value
CS7634,549,10,54.9,0.0,Medium Value
CS7635,806,18,44.77777777777778,0.0,Medium Value
CS7636,311,11,28.272727272727273,1.0,Low Value
CS7637,705,15,47.0,0.0,Medium Value
CS7638,275,5,55.0,0.0,Low Value
CS7639,741,16,46.3125,0.0,Medium Value
CS7640,552,13,42.46153846153846,1.0,Medium Value
CS7641,622,14,44.42857142857143,0.0,Medium Value
CS7642,573,14,40.92857142857143,0.0,Medium Value
CS7643,867,16,54.1875,0.0,Medium Value
CS7644,471,12,39.25,0.0,Low Value
CS7645,615,15,41.0,0.0,Medium Value
CS7646,371,9,41.22222222222222,0.0,Low Value
CS7647,526,14,37.57142857142857,0.0,Medium Value
CS7648,763,15,50.86666666666667,0.0,Medium Value
CS7649,626,12,52.166666666666664,0.0,Medium Value
CS7650,771,13,59.30769230769231,0.0,Medium Value
CS7651,265,7,37.857142857142854,0.0,Low Value
CS7652,543,15,36.2,0.0,Medium Value
CS7653,682,15,45.46666666666667,0.0,Medium Value
CS7654,710,15,47.333333333333336,0.0,Medium Value
CS7655,423,9,47.0,0.0,Low Value
CS7656,491,10,49.1,0.0,Low Value
CS7657,577,13,44.38461538461539,0.0,Medium Value
CS7658,627,15,41.8,0.0,Medium Value
CS7659,323,9,35.888888888888886,0.0,Low Value
CS7660,918,18,51.0,0.0,Medium Value
CS7661,788,18,43.77777777777778,0.0,Medium Value
CS7662,569,12,47.416666666666664,0.0,Medium Value
CS7663,881,18,48.94444444444444,0.0,Medium Value
CS7664,896,21,42.666666666666664,0.0,Medium Value
CS7665,442,10,44.2,0.0,Low Value
CS7666,514,11,46.72727272727273,0.0,Medium Value
CS7667,636,15,42.4,0.0,Medium Value
CS7668,314,10,31.4,0.0,Low Value
CS7669,595,12,49.583333333333336,0.0,Medium Value
CS7670,352,9,39.111111111111114,0.0,Low Value
CS7671,644,14,46.0,0.0,Medium Value
CS7672,517,9,57.44444444444444,0.0,Medium Value
CS7673,815,17,47.94117647058823,1.0,Medium Value
CS7674,572,14,40.857142857142854,0.0,Medium Value
CS7675,751,17,44.1764705882353,0.0,Medium Value
CS7676,813,21,38.714285714285715,0.0,Medium Value
CS7677,417,14,29.785714285714285,0.0,Low Value
CS7678,601,15,40.06666666666667,0.0,Medium Value
CS7679,853,18,47.388888888888886,0.0,Medium Value
CS7680,412,12,34.333333333333336,0.0,Low Value
CS7681,721,15,48.06666666666667,0.0,Medium Value
CS7682,469,10,46.9,0.0,Low Value
CS7683,537,12,44.75,0.0,Medium Value
CS7684,475,10,47.5,0.0,Low Value
CS7685,531,12,44.25,0.0,Medium Value
CS7686,391,11,35.54545454545455,0.0,Low Value
CS7687,511,13,39.30769230769231,0.0,Medium Value
CS7688,448,12,37.333333333333336,0.0,Low Value
CS7689,401,11,36.45454545454545,0.0,Low Value
CS7690,373,8,46.625,0.0,Low Value
CS7691,497,11,45.18181818181818,0.0,Low Value
CS7692,650,16,40.625,0.0,Medium Value
CS7693,347,10,34.7,0.0,Low Value
CS7694,576,12,48.0,0.0,Medium Value
CS7695,844,19,44.421052631578945,0.0,Medium Value
CS7696,593,12,49.416666666666664,0.0,Medium Value
CS7697,420,8,52.5,0.0,Low Value
CS7698,622,15,41.46666666666667,0.0,Medium Value
CS7699,374,10,37.4,0.0,Low Value
CS7700,564,13,43.38461538461539,0.0,Medium Value
CS7701,690,16,43.125,0.0,Medium Value
CS7702,517,14,36.92857142857143,0.0,Medium Value
CS7703,422,11,38.36363636363637,0.0,Low Value
CS7704,509,13,39.15384615384615,0.0,Medium Value
CS7705,448,12,37.333333333333336,0.0,Low Value
CS7706,518,10,51.8,0.0,Medium Value
CS7707,652,14,46.57142857142857,0.0,Medium Value
CS7708,626,16,39.125,0.0,Medium Value
CS7709,629,16,39.3125,0.0,Medium Value
CS7710,718,16,44.875,0.0,Medium Value
CS7711,467,13,35.92307692307692,0.0,Low Value
CS7712,453,12,37.75,0.0,Low Value
CS7713,626,14,44.714285714285715,0.0,Medium Value
CS7714,526,11,47.81818181818182,0.0,Medium Value
CS7715,590,12,49.166666666666664,0.0,Medium Value
CS7716,221,4,55.25,0.0,Low Value
CS7717,489,8,61.125,0.0,Low Value
CS7718,495,12,41.25,0.0,Low Value
CS7719,657,13,50.53846153846154,0.0,Medium Value
CS7720,540,10,54.0,0.0,Medium Value
CS7721,919,18,51.05555555555556,0.0,Medium Value
CS7722,512,11,46.54545454545455,0.0,Medium Value
CS7723,505,10,50.5,0.0,Medium Value
CS7724,419,11,38.09090909090909,0.0,Low Value
CS7725,707,17,41.588235294117645,0.0,Medium Value
CS7726,740,18,41.111111111111114,0.0,Medium Value
CS7727,683,16,42.6875,0.0,Medium Value
CS7728,582,15,38.8,0.0,Medium Value
CS7729,848,17,49.88235294117647,0.0,Medium Value
CS7730,624,14,44.57142857142857,0.0,Medium Value
CS7731,463,10,46.3,0.0,Low Value
CS7732,476,9,52.888888888888886,0.0,Low Value
CS7733,570,16,35.625,0.0,Medium Value
CS7734,570,11,51.81818181818182,0.0,Medium Value
CS7735,524,12,43.666666666666664,0.0,Medium Value
CS7736,535,11,48.63636363636363,0.0,Medium Value
CS7737,749,16,46.8125,0.0,Medium Value
CS7738,437,13,33.61538461538461,0.0,Low Value
CS7739,598,13,46.0,0.0,Medium Value
CS7740,800,19,42.10526315789474,0.0,Medium Value
CS7741,575,13,44.23076923076923,0.0,Medium Value
CS7742,660,14,47.142857142857146,0.0,Medium Value
CS7743,443,10,44.3,0.0,Low Value
CS7744,476,9,52.888888888888886,0.0,Low Value
CS7745,601,16,37.5625,0.0,Medium Value
CS7746,872,17,51.294117647058826,0.0,Medium Value
CS7747,541,12,45.083333333333336,0.0,Medium Value
CS7748,853,17,50.1764705882353,0.0,Medium Value
CS7749,716,15,47.733333333333334,0.0,Medium Value
CS7750,939,18,52.166666666666664,0.0,Medium Value
CS7751,822,16,51.375,0.0,Medium Value
CS7752,688,18,38.22222222222222,0.0,Medium Value
CS7753,467,12,38.916666666666664,0.0,Low Value
CS7754,447,10,44.7,0.0,Low Value
CS7755,660,13,50.76923076923077,0.0,Medium Value
CS7756,642,11,58.36363636363637,0.0,Medium Value
CS7757,1081,22,49.13636363636363,0.0,Medium Value
CS7758,680,15,45.333333333333336,0.0,Medium Value
CS7759,770,16,48.125,0.0,Medium Value
CS7760,503,13,38.69230769230769,0.0,Medium Value
CS7761,396,10,39.6,0.0,Low Value
CS7762,367,9,40.77777777777778,0.0,Low Value
CS7763,622,16,38.875,0.0,Medium Value
CS7764,528,12,44.0,0.0,Medium Value
CS7765,410,10,41.0,0.0,Low Value
CS7766,746,16,46.625,0.0,Medium Value
CS7767,696,16,43.5,0.0,Medium Value
CS7768,660,17,38.8235294117647,0.0,Medium Value
CS7769,618,14,44.142857142857146,0.0,Medium Value
CS7770,732,17,43.05882352941177,0.0,Medium Value
CS7771,531,13,40.84615384615385,0.0,Medium Value
CS7772,501,11,45.54545454545455,0.0,Medium Value
CS7773,799,18,44.388888888888886,1.0,Medium Value
CS7774,755,20,37.75,0.0,Medium Value
CS7775,396,9,44.0,0.0,Low Value
CS7776,894,19,47.05263157894737,0.0,Medium Value
CS7777,421,9,46.77777777777778,0.0,Low Value
CS7778,514,12,42.833333333333336,0.0,Medium Value
CS7779,496,11,45.09090909090909,0.0,Low Value
CS7780,473,10,47.3,0.0,Low Value
CS7781,726,18,40.333333333333336,0.0,Medium Value
CS7782,654,12,54.5,0.0,Medium Value
CS7783,630,11,57.27272727272727,0.0,Medium Value
CS7784,453,10,45.3,0.0,Low Value
CS7785,866,19,45.578947368421055,0.0,Medium Value
CS7786,781,18,43.388888888888886,0.0,Medium Value
CS7787,766,12,63.833333333333336,0.0,Medium Value
CS7788,611,16,38.1875,0.0,Medium Value
CS7789,553,12,46.083333333333336,0.0,Medium Value
CS7790,413,13,31.76923076923077,0.0,Low Value
CS7791,562,12,46.833333333333336,0.0,Medium Value
CS7792,491,11,44.63636363636363,0.0,Low Value
CS7793,454,12,37.833333333333336,0.0,Low Value
CS7794,535,15,35.666666666666664,0.0,Medium Value
CS7795,393,11,35.72727272727273,0.0,Low Value
CS7796,557,14,39.785714285714285,0.0,Medium Value
CS7797,731,14,52.214285714285715,0.0,Medium Value
CS7798,439,12,36.583333333333336,0.0,Low Value
CS7799,483,11,43.90909090909091,0.0,Low Value
CS7800,491,11,44.63636363636363,0.0,Low Value
CS7801,546,11,49.63636363636363,0.0,Medium Value
CS7802,855,20,42.75,0.0,Medium Value
CS7803,624,11,56.72727272727273,0.0,Medium Value
CS7804,737,16,46.0625,0.0,Medium Value
CS7805,903,21,43.0,0.0,Medium Value
CS7806,443,11,40.27272727272727,0.0,Low Value
CS7807,1017,21,48.42857142857143,0.0,Medium Value
CS7808,437,10,43.7,0.0,Low Value
CS7809,563,14,40.214285714285715,0.0,Medium Value
CS7810,462,10,46.2,0.0,Low Value
CS7811,578,13,44.46153846153846,0.0,Medium Value
CS7812,815,19,42.89473684210526,0.0,Medium Value
CS7813,707,17,41.588235294117645,0.0,Medium Value
CS7814,787,14,56.214285714285715,0.0,Medium Value
CS7815,366,8,45.75,0.0,Low Value
CS7816,510,13,39.23076923076923,0.0,Medium Value
CS7817,711,14,50.785714285714285,0.0,Medium Value
CS7818,375,13,28.846153846153847,0.0,Low Value
CS7819,824,20,41.2,0.0,Medium Value
CS7820,783,18,43.5,0.0,Medium Value
CS7821,497,9,55.22222222222222,0.0,Low Value
CS7822,277,5,55.4,0.0,Low Value
CS7823,600,13,46.15384615384615,0.0,Medium Value
CS7824,412,10,41.2,0.0,Low Value
CS7825,1016,18,56.44444444444444,1.0,Medium Value
CS7826,445,10,44.5,0.0,Low Value
CS7827,517,14,36.92857142857143,0.0,Medium Value
CS7828,590,11,53.63636363636363,0.0,Medium Value
CS7829,565,12,47.083333333333336,0.0,Medium Value
CS7830,406,8,50.75,0.0,Low Value
CS7831,981,22,44.59090909090909,0.0,Medium Value
CS7832,905,20,45.25,0.0,Medium Value
CS7833,325,8,40.625,0.0,Low Value
CS7834,362,8,45.25,0.0,Low Value
CS7835,622,15,41.46666666666667,0.0,Medium Value
CS7836,927,17,54.529411764705884,0.0,Medium Value
CS7837,940,16,58.75,0.0,Medium Value
CS7838,580,15,38.666666666666664,0.0,Medium Value
CS7839,492,11,44.72727272727273,0.0,Low Value
CS7840,528,10,52.8,0.0,Medium Value
CS7841,412,10,41.2,0.0,Low Value
CS7842,565,12,47.083333333333336,0.0,Medium Value
CS7843,497,11,45.18181818181818,0.0,Low Value
CS7844,603,14,43.07142857142857,0.0,Medium Value
CS7845,422,9,46.888888888888886,0.0,Low Value
CS7846,924,21,44.0,1.0,Medium Value
CS7847,725,17,42.64705882352941,0.0,Medium Value
CS7848,431,11,39.18181818181818,0.0,Low Value
CS7849,349,8,43.625,0.0,Low Value
CS7850,665,18,36.94444444444444,0.0,Medium Value
CS7851,708,13,54.46153846153846,0.0,Medium Value
CS7852,422,9,46.888888888888886,0.0,Low Value
CS7853,559,12,46.583333333333336,0.0,Medium Value
CS7854,534,15,35.6,0.0,Medium Value
CS7855,542,11,49.27272727272727,0.0,Medium Value
CS7856,257,5,51.4,0.0,Low Value
CS7857,996,22,45.27272727272727,0.0,Medium Value
CS7858,976,18,54.22222222222222,0.0,Medium Value
CS7859,728,13,56.0,0.0,Medium Value
CS7860,406,9,45.111111111111114,0.0,Low Value
CS7861,613,14,43.785714285714285,1.0,Medium Value
CS7862,641,16,40.0625,0.0,Medium Value
CS7863,444,12,37.0,0.0,Low Value
CS7864,445,11,40.45454545454545,0.0,Low Value
CS7865,1069,24,44.541666666666664,0.0,Medium Value
CS7866,977,20,48.85,0.0,Medium Value
CS7867,762,17,44.8235294117647,0.0,Medium Value
CS7868,486,12,40.5,0.0,Low Value
CS7869,370,9,41.111111111111114,0.0,Low Value
CS7870,606,13,46.61538461538461,0.0,Medium Value
CS7871,451,10,45.1,0.0,Low Value
CS7872,579,12,48.25,0.0,Medium Value
CS7873,662,14,47.285714285714285,0.0,Medium Value
CS7874,534,12,44.5,0.0,Medium Value
CS7875,627,14,44.785714285714285,0.0,Medium Value
CS7876,612,11,55.63636363636363,0.0,Medium Value
CS7877,629,14,44.92857142857143,0.0,Medium Value
CS7878,717,16,44.8125,0.0,Medium Value
CS7879,643,14,45.92857142857143,0.0,Medium Value
CS7880,457,10,45.7,0.0,Low Value
CS7881,274,7,39.142857142857146,0.0,Low Value
CS7882,228,5,45.6,0.0,Low Value
CS7883,406,9,45.111111111111114,0.0,Low Value
CS7884,328,8,41.0,0.0,Low Value
CS7885,630,14,45.0,0.0,Medium Value
CS7886,566,14,40.42857142857143,0.0,Medium Value
CS7887,616,15,41.06666666666667,0.0,Medium Value
CS7888,777,17,45.705882352941174,1.0,Medium Value
CS7889,198,5,39.6,0.0,Low Value
CS7890,838,18,46.55555555555556,0.0,Medium Value
CS7891,188,6,31.333333333333332,0.0,Low Value
CS7892,599,11,54.45454545454545,0.0,Medium Value
CS7893,494,11,44.90909090909091,0.0,Low Value
CS7894,594,15,39.6,0.0,Medium Value
CS7895,533,13,41.0,0.0,Medium Value
CS7896,259,6,43.166666666666664,0.0,Low Value
CS7897,544,12,45.333333333333336,0.0,Medium Value
CS7898,603,12,50.25,0.0,Medium Value
CS7899,310,6,51.666666666666664,0.0,Low Value
CS7900,745,16,46.5625,0.0,Medium Value
CS7901,557,14,39.785714285714285,0.0,Medium Value
CS7902,462,10,46.2,0.0,Low Value
CS7903,899,18,49.94444444444444,0.0,Medium Value
CS7904,483,13,37.15384615384615,0.0,Low Value
CS7905,821,20,41.05,0.0,Medium Value
CS7906,577,17,33.94117647058823,0.0,Medium Value
CS7907,633,14,45.214285714285715,0.0,Medium Value
CS7908,727,18,40.388888888888886,0.0,Medium Value
CS7909,738,14,52.714285714285715,0.0,Medium Value
CS7910,518,11,47.09090909090909,0.0,Medium Value
CS7911,694,16,43.375,0.0,Medium Value
CS7912,702,17,41.294117647058826,0.0,Medium Value
CS7913,369,8,46.125,0.0,Low Value
CS7914,526,11,47.81818181818182,0.0,Medium Value
CS7915,232,5,46.4,0.0,Low Value
CS7916,832,18,46.22222222222222,0.0,Medium Value
CS7917,333,10,33.3,0.0,Low Value
CS7918,248,8,31.0,0.0,Low Value
CS7919,620,14,44.285714285714285,0.0,Medium Value
CS7920,729,17,42.88235294117647,0.0,Medium Value
CS7921,687,16,42.9375,0.0,Medium Value
CS7922,665,12,55.416666666666664,0.0,Medium Value
CS7923,1028,22,46.72727272727273,0.0,Medium Value
CS7924,850,19,44.73684210526316,0.0,Medium Value
CS7925,891,19,46.89473684210526,0.0,Medium Value
CS7926,417,11,37.90909090909091,0.0,Low Value
CS7927,548,12,45.666666666666664,0.0,Medium Value
CS7928,408,9,45.333333333333336,0.0,Low Value
CS7929,493,12,41.083333333333336,0.0,Low Value
CS7930,713,16,44.5625,1.0,Medium Value
CS7931,391,10,39.1,0.0,Low Value
CS7932,657,15,43.8,0.0,Medium Value
CS7933,763,16,47.6875,0.0,Medium Value
CS7934,327,9,36.333333333333336,0.0,Low Value
CS7935,623,15,41.53333333333333,0.0,Medium Value
CS7936,364,10,36.4,0.0,Low Value
CS7937,473,13,36.38461538461539,0.0,Low Value
CS7938,670,19,35.26315789473684,0.0,Medium Value
CS7939,498,11,45.27272727272727,0.0,Low Value
CS7940,793,17,46.64705882352941,1.0,Medium Value
CS7941,342,9,38.0,0.0,Low Value
CS7942,544,14,38.857142857142854,0.0,Medium Value
CS7943,731,15,48.733333333333334,0.0,Medium Value
CS7944,820,15,54.666666666666664,0.0,Medium Value
CS7945,796,17,46.8235294117647,0.0,Medium Value
CS7946,614,13,47.23076923076923,0.0,Medium Value
CS7947,598,13,46.0,0.0,Medium Value
CS7948,488,12,40.666666666666664,0.0,Low Value
CS7949,837,17,49.23529411764706,1.0,Medium Value
CS7950,824,17,48.470588235294116,0.0,Medium Value
CS7951,488,11,44.36363636363637,0.0,Low Value
CS7952,531,11,48.27272727272727,0.0,Medium Value
CS7953,692,15,46.13333333333333,0.0,Medium Value
CS7954,694,14,49.57142857142857,0.0,Medium Value
CS7955,580,12,48.333333333333336,0.0,Medium Value
CS7956,332,9,36.888888888888886,0.0,Low Value
CS7957,472,13,36.30769230769231,0.0,Low Value
CS7958,522,12,43.5,0.0,Medium Value
CS7959,860,20,43.0,0.0,Medium Value
CS7960,661,13,50.84615384615385,0.0,Medium Value
CS7961,553,11,50.27272727272727,0.0,Medium Value
CS7962,473,10,47.3,0.0,Low Value
CS7963,662,16,41.375,0.0,Medium Value
CS7964,768,15,51.2,0.0,Medium Value
CS7965,529,11,48.09090909090909,0.0,Medium Value
CS7966,450,8,56.25,0.0,Low Value
CS7967,683,14,48.785714285714285,0.0,Medium Value
CS7968,502,11,45.63636363636363,0.0,Medium Value
CS7969,891,21,42.42857142857143,0.0,Medium Value
CS7970,547,10,54.7,0.0,Medium Value
CS7971,498,9,55.333333333333336,0.0,Low Value
CS7972,438,11,39.81818181818182,0.0,Low Value
CS7973,239,8,29.875,0.0,Low Value
CS7974,641,15,42.733333333333334,0.0,Medium Value
CS7975,689,17,40.529411764705884,0.0,Medium Value
CS7976,370,8,46.25,0.0,Low Value
CS7977,469,12,39.083333333333336,0.0,Low Value
CS7978,734,17,43.1764705882353,0.0,Medium Value
CS7979,629,12,52.416666666666664,0.0,Medium Value
CS7980,592,14,42.285714285714285,0.0,Medium Value
CS7981,488,11,44.36363636363637,0.0,Low Value
CS7982,1121,24,46.708333333333336,0.0,Medium Value
CS7983,597,12,49.75,0.0,Medium Value
CS7984,295,8,36.875,0.0,Low Value
CS7985,396,11,36.0,0.0,Low Value
CS7986,689,14,49.214285714285715,0.0,Medium Value
CS7987,646,15,43.06666666666667,0.0,Medium Value
CS7988,382,11,34.72727272727273,0.0,Low Value
CS7989,650,15,43.333333333333336,0.0,Medium Value
CS7990,704,15,46.93333333333333,0.0,Medium Value
CS7991,644,16,40.25,0.0,Medium Value
CS7992,486,12,40.5,0.0,Low Value
CS7993,425,11,38.63636363636363,0.0,Low Value
CS7994,613,11,55.72727272727273,0.0,Medium Value
CS7995,730,16,45.625,0.0,Medium Value
CS7996,851,19,44.78947368421053,0.0,Medium Value
CS7997,669,14,47.785714285714285,0.0,Medium Value
CS7998,637,16,39.8125,0.0,Medium Value
CS7999,443,8,55.375,0.0,Low Value
CS8000,576,13,44.30769230769231,0.0,Medium Value
CS8001,588,12,49.0,0.0,Medium Value
CS8002,363,8,45.375,0.0,Low Value
CS8003,625,14,44.642857142857146,0.0,Medium Value
CS8004,610,12,50.833333333333336,0.0,Medium Value
CS8005,800,16,50.0,0.0,Medium Value
CS8006,466,11,42.36363636363637,0.0,Low Value
CS8007,440,10,44.0,0.0,Low Value
CS8008,631,13,48.53846153846154,0.0,Medium Value
CS8009,343,9,38.111111111111114,0.0,Low Value
CS8010,687,15,45.8,0.0,Medium Value
CS8011,449,10,44.9,0.0,Low Value
CS8012,196,6,32.666666666666664,0.0,Low Value
CS8013,591,13,45.46153846153846,0.0,Medium Value
CS8014,350,9,38.888888888888886,0.0,Low Value
CS8015,522,12,43.5,0.0,Medium Value
CS8016,865,18,48.05555555555556,0.0,Medium Value
CS8017,530,15,35.333333333333336,0.0,Medium Value
CS8018,408,10,40.8,0.0,Low Value
CS8019,600,15,40.0,0.0,Medium Value
CS8020,408,11,37.09090909090909,0.0,Low Value
CS8021,576,11,52.36363636363637,0.0,Medium Value
CS8022,833,17,49.0,0.0,Medium Value
CS8023,443,10,44.3,0.0,Low Value
CS8024,685,14,48.92857142857143,0.0,Medium Value
CS8025,428,12,35.666666666666664,0.0,Low Value
CS8026,600,17,35.294117647058826,0.0,Medium Value
CS8027,816,17,48.0,0.0,Medium Value
CS8028,284,7,40.57142857142857,0.0,Low Value
CS8029,520,12,43.333333333333336,0.0,Medium Value
CS8030,860,19,45.26315789473684,0.0,Medium Value
CS8031,725,16,45.3125,0.0,Medium Value
CS8032,452,11,41.09090909090909,0.0,Low Value
CS8033,255,5,51.0,0.0,Low Value
CS8034,535,12,44.583333333333336,0.0,Medium Value
CS8035,729,15,48.6,0.0,Medium Value
CS8036,922,19,48.526315789473685,0.0,Medium Value
CS8037,777,16,48.5625,0.0,Medium Value
CS8038,504,10,50.4,0.0,Medium Value
CS8039,540,10,54.0,0.0,Medium Value
CS8040,356,11,32.36363636363637,0.0,Low Value
CS8041,805,15,53.666666666666664,0.0,Medium Value
CS8042,675,16,42.1875,0.0,Medium Value
CS8043,472,11,42.90909090909091,0.0,Low Value
CS8044,501,13,38.53846153846154,0.0,Medium Value
CS8045,721,15,48.06666666666667,0.0,Medium Value
CS8046,537,11,48.81818181818182,0.0,Medium Value
CS8047,933,18,51.833333333333336,0.0,Medium Value
CS8048,619,12,51.583333333333336,0.0,Medium Value
CS8049,701,13,53.92307692307692,0.0,Medium Value
CS8050,614,13,47.23076923076923,0.0,Medium Value
CS8051,451,12,37.583333333333336,0.0,Low Value
CS8052,564,14,40.285714285714285,0.0,Medium Value
CS8053,463,12,38.583333333333336,0.0,Low Value
CS8054,327,8,40.875,0.0,Low Value
CS8055,962,20,48.1,0.0,Medium Value
CS8056,512,15,34.13333333333333,0.0,Medium Value
CS8057,602,12,50.166666666666664,0.0,Medium Value
CS8058,753,17,44.294117647058826,0.0,Medium Value
CS8059,802,18,44.55555555555556,0.0,Medium Value
CS8060,535,13,41.15384615384615,0.0,Medium Value
CS8061,801,20,40.05,0.0,Medium Value
CS8062,466,9,51.77777777777778,0.0,Low Value
CS8063,579,13,44.53846153846154,0.0,Medium Value
CS8064,607,14,43.357142857142854,0.0,Medium Value
CS8065,482,11,43.81818181818182,0.0,Low Value
CS8066,545,13,41.92307692307692,0.0,Medium Value
CS8067,699,16,43.6875,0.0,Medium Value
CS8068,258,6,43.0,0.0,Low Value
CS8069,792,15,52.8,0.0,Medium Value
CS8070,437,11,39.72727272727273,0.0,Low Value
CS8071,439,10,43.9,0.0,Low Value
CS8072,643,11,58.45454545454545,0.0,Medium Value
CS8073,575,16,35.9375,0.0,Medium Value
CS8074,384,9,42.666666666666664,0.0,Low Value
CS8075,453,12,37.75,0.0,Low Value
CS8076,379,9,42.111111111111114,0.0,Low Value
CS8077,164,5,32.8,0.0,Low Value
CS8078,617,13,47.46153846153846,0.0,Medium Value
CS8079,769,15,51.266666666666666,1.0,Medium Value
CS8080,474,10,47.4,0.0,Low Value
CS8081,718,15,47.86666666666667,1.0,Medium Value
CS8082,519,12,43.25,0.0,Medium Value
CS8083,628,18,34.888888888888886,0.0,Medium Value
CS8084,449,9,49.888888888888886,0.0,Low Value
CS8085,880,21,41.904761904761905,0.0,Medium Value
CS8086,811,19,42.68421052631579,0.0,Medium Value
CS8087,307,9,34.111111111111114,0.0,Low Value
CS8088,346,8,43.25,0.0,Low Value
CS8089,549,13,42.23076923076923,0.0,Medium Value
CS8090,336,8,42.0,0.0,Low Value
CS8091,690,16,43.125,0.0,Medium Value
CS8092,648,12,54.0,0.0,Medium Value
CS8093,755,15,50.333333333333336,0.0,Medium Value
CS8094,326,10,32.6,0.0,Low Value
CS8095,595,14,42.5,0.0,Medium Value
CS8096,409,11,37.18181818181818,0.0,Low Value
CS8097,378,8,47.25,0.0,Low Value
CS8098,767,17,45.11764705882353,0.0,Medium Value
CS8099,593,13,45.61538461538461,0.0,Medium Value
CS8100,569,13,43.76923076923077,0.0,Medium Value
CS8101,539,11,49.0,0.0,Medium Value
CS8102,801,14,57.214285714285715,0.0,Medium Value
CS8103,487,11,44.27272727272727,0.0,Low Value
CS8104,915,19,48.1578947368421,1.0,Medium Value
CS8105,534,9,59.333333333333336,0.0,Medium Value
CS8106,347,9,38.55555555555556,0.0,Low Value
CS8107,441,10,44.1,0.0,Low Value
CS8108,378,9,42.0,0.0,Low Value
CS8109,677,16,42.3125,0.0,Medium Value
CS8110,479,9,53.22222222222222,0.0,Low Value
CS8111,597,15,39.8,0.0,Medium Value
CS8112,488,13,37.53846153846154,0.0,Low Value
CS8113,911,20,45.55,0.0,Medium Value
